Brand,Product Name,Price,Rating,Reviews,Image URL,Product Link
EUME,Unisex PU Laptop Backpack,"₹6,650",,,,https://www.ajio.com/eume-unisex-pu-laptop-backpack/p/703486348_black?
EUME,Unisex Nylon Laptop Backpack,"₹6,099",,,,https://www.ajio.com/eume-unisex-nylon-laptop-backpack/p/703485868_black?
Wiki,Men Graphic Everyday Backpack,"₹1,470",,,,https://www.ajio.com/wiki-men-graphic-everyday-backpack/p/703500755_yellow?
YOUSTA,Men Crossbody Backpack,₹599,,,,https://www.ajio.com/yousta-men-crossbody-backpack/p/443701308_beige?
HIDESIGN,Men Vendome Laptop Backpack,"₹14,995",,,,https://www.ajio.com/hidesign-men-vendome-laptop-backpack/p/703577587_brown?
TEAKWOOD LEATHERS,Men Expandable Laptop Travel Backpack,"₹3,100",,,,https://www.ajio.com/teakwood-leathers-men-expandable-laptop-travel-backpack/p/703578060_black?
Wiki,Men Printed Everyday Backpack,"₹1,499",,,,https://www.ajio.com/wiki-men-printed-everyday-backpack/p/703574091_green?
TEAKWOOD LEATHERS,Men Laptop Travel Backpack,"₹3,100",,,,https://www.ajio.com/teakwood-leathers-men-laptop-travel-backpack/p/703578060_olive?
The Souled Store,Men Striped Backpack with Buckle Closure,"₹2,469",,,,https://www.ajio.com/the-souled-store-men-striped-backpack-with-buckle-closure/p/703584265_blue?
TEAKWOOD LEATHERS,Unisex Backpack with Laptop Compartment,"₹3,656",,,,https://www.ajio.com/teakwood-leathers-unisex-backpack-with-laptop-compartment/p/703542068_grey?
Wiki,Men Printed Everyday Backpack,"₹1,499",,,,https://www.ajio.com/wiki-men-printed-everyday-backpack/p/703574091_navy?
Nasher Miles,Unisex Laptop Backpack with Padded Shoulder Straps,"₹3,998",,,,https://www.ajio.com/nasher-miles-unisex-laptop-backpack-with-padded-shoulder-straps/p/703605387_black?
Nasher Miles,Unisex Laptop Backpack with Padded Shoulder Straps,"₹3,998",,,,https://www.ajio.com/nasher-miles-unisex-laptop-backpack-with-padded-shoulder-straps/p/703605052_navy?
Goatter,Women Leather Everyday Backpack,"₹7,200",,,,https://www.ajio.com/goatter-women-leather-everyday-backpack/p/703607079_brown?
POLICE,Brand Print Backpack with Adjustable Shoulder Strap,₹959,,,,https://www.ajio.com/police-brand-print-backpack-with-adjustable-shoulder-strap/p/703610241_black?
Nasher Miles,Unisex Laptop Backpack with Padded Shoulder Straps,"₹4,998",,,,https://www.ajio.com/nasher-miles-unisex-laptop-backpack-with-padded-shoulder-straps/p/703605315_olive?
Nasher Miles,Unisex Laptop Backpack with Padded Shoulder Straps,"₹4,498",,,,https://www.ajio.com/nasher-miles-unisex-laptop-backpack-with-padded-shoulder-straps/p/703605096_black?
Nasher Miles,Unisex Laptop Backpack with Padded Shoulder Straps,"₹4,498",,,,https://www.ajio.com/nasher-miles-unisex-laptop-backpack-with-padded-shoulder-straps/p/703604987_black?
Nasher Miles,Unisex Laptop Backpack with Padded Shoulder Straps,"₹3,998",,,,https://www.ajio.com/nasher-miles-unisex-laptop-backpack-with-padded-shoulder-straps/p/703604774_olive?
TEAKWOOD LEATHERS,Men Backpack with Adjustable Straps,"₹3,698",,,,https://www.ajio.com/teakwood-leathers-men-backpack-with-adjustable-straps/p/703614522_grey?
Nasher Miles,Unisex Laptop Backpack with Padded Shoulder Straps,"₹4,498",,,,https://www.ajio.com/nasher-miles-unisex-laptop-backpack-with-padded-shoulder-straps/p/703605089_brown?
HIDESIGN,Men Vendome Laptop Backpack,"₹14,995",,,,https://www.ajio.com/hidesign-men-vendome-laptop-backpack/p/703577587_black?
UNITED COLORS OF BENETTON,Men Laptop Backpack with Adjustable Straps,"₹2,699",3,2,,https://www.ajio.com/united-colors-of-benetton-men-laptop-backpack-with-adjustable-straps--/p/467066660_yellow?
UNITED COLORS OF BENETTON,Men Printed Backpack with Adjustable Strap,"₹1,304",,,,https://www.ajio.com/united-colors-of-benetton-men-printed-backpack-with-adjustable-strap/p/467045520_red?
The Clownfish,Geometric Print Everyday Backpack with Pouch,"₹1,295",,,,https://www.ajio.com/the-clownfish-geometric-print-everyday-backpack-with-pouch/p/466635941_blue?
TOMMY HILFIGER,Unisex Buckingham 15 Inch Backpack,"₹10,502",,,,https://www.ajio.com/tommy-hilfiger-unisex-buckingham-15-inch-backpack/p/442173572_navy?
UNITED COLORS OF BENETTON,Men Embroidered Backpack with Adjustable Strap,"₹1,889",4.5,2,,https://www.ajio.com/united-colors-of-benetton-men-embroidered-backpack-with-adjustable-strap/p/467046219_grey?
Aeropostale,Men Numeric Print Backpack with Bottle Holder,₹750,,,,https://www.ajio.com/aeropostale-men-numeric-print-backpack-with-bottle-holder/p/467054876_blue?
SPYKAR,Men Colourblock Laptop Backpack with Zip Closure,"₹1,500",,,,https://www.ajio.com/spykar-men-colourblock-laptop-backpack-with-zip-closure-/p/700241960_red?
Nasher Miles,Queens Laptop Backpack with USB Charging - 22 L,"₹2,499",,,,https://www.ajio.com/nasher-miles-queens-laptop-backpack-with-usb-charging--22-l/p/701345173_olive?
Puma,Academy Spacious Everyday Backpack 25L,"₹2,499",,,https://assets-jiocdn.ajio.com/medias/sys_master/root/20241103/vWvj/67278f54260f9c41e8b902d5/puma_puma_black-camo_aop_academy_spacious_everyday_backpack_25l.jpg,https://www.ajio.com/puma-academy-spacious-everyday-backpack-25l/p/700683827_black?
Wiki,Men Casual Back Pack,"₹1,299",4.5,2,https://assets-jiocdn.ajio.com/medias/sys_master/root/20250302/lF28/67c479d359f83539800f23d6/wiki_orange_men_casual_back_pack.jpg,https://www.ajio.com/wiki-men-casual-back-pack/p/701286106_orange?
SPYKAR,Men Colourblock Laptop Bag,"₹1,500",,,,https://www.ajio.com/spykar-men-colourblock-laptop-bag/p/700240736_green?
F-GEAR,Men Castle Brand Print Backpack,₹704,,,https://assets-jiocdn.ajio.com/medias/sys_master/root/20250225/WyAp/67bdbd742960820c49a8e9a5/f-gear_grey_men_castle_brand_print_backpack.jpg,https://www.ajio.com/f-gear-men-castle-brand-print-backpack/p/469749172_grey?
SPYKAR,Men Back Pack,"₹1,000",,,https://assets-jiocdn.ajio.com/medias/sys_master/root/20250115/Kbqx/6787b8cc0431850e0d9ec4b0/spykar_red_men__back_pack.jpg,https://www.ajio.com/spykar-men-back-pack/p/701058754_red?
Nasher Miles,Engineering Laptop Backpack with Raincover 36 L,"₹1,299",,,,https://www.ajio.com/nasher-miles-engineering-laptop-backpack-with-raincover-36-l/p/701532876_blue?
Nasher Miles,Queens Laptop Backpack with USB Charging - 22 L,"₹2,499",1,2,,https://www.ajio.com/nasher-miles-queens-laptop-backpack-with-usb-charging--22-l/p/701344845_grey?
ASTELLER,Men Floral Print Backpack with Adjustable Straps,₹766,,,,https://www.ajio.com/asteller-men-floral-print-backpack-with-adjustable-straps/p/701755679_multi?
F-GEAR,Men Back Pack with Adjustable Shoulder Strap,"₹1,287",5,2,,https://www.ajio.com/f-gear-men-back-pack-with-adjustable-shoulder-strap/p/701900796_aqua?
RED TAPE,Men Laptop Back Pack,"₹1,800",,,,https://www.ajio.com/red-tape-men-laptop-back-pack/p/701512801_grey?
Columbia,Men Travel Backpack with Adjustable Shoulder Straps,"₹4,999",2.3,3,,https://www.ajio.com/columbia-men-travel-backpack-with-adjustable-shoulder-straps/p/466969116_red?
Lunar's,Men Logo Embossed Travel Backpack,₹900,,,,https://www.ajio.com/lunar-s-men-logo-embossed-travel-backpack/p/700696429_blue?
Aeropostale,Typographic Cross Body Bag with Adjustable Strap,"₹1,199",3.3,7,,https://www.ajio.com/aeropostale-typographic-cross-body-bag-with-adjustable-strap/p/467185468_black?
Amswan,Men Backpack with Adjustable Straps,₹600,,,,https://www.ajio.com/amswan-men-backpack-with-adjustable-straps-/p/467081664_blue?
ZIPLINE,Men Backpack with Adjustable Straps,"₹1,099",,,,https://www.ajio.com/zipline-men-backpack-with-adjustable-straps/p/466955246_blue?
SPYKAR,Men Duffle Bag with Adjustable Strap,"₹1,250",,,,https://www.ajio.com/spykar-men-duffle-bag-with-adjustable-strap/p/700240738_grey?
OZUKO,9223 Brand Print Crossbody Bag,"₹4,895",,,,https://www.ajio.com/ozuko-9223-brand-print-crossbody-bag/p/469396725_blue?
MOVE-MEANT,Men Typographic Print Back Pack with Zip Closure,₹792,,,,https://www.ajio.com/move-meant-men-typographic-print-back-pack-with-zip-closure/p/701568115_teal?
OZUKO,Men Travel Back Pack,"₹5,135",,,,https://www.ajio.com/ozuko-men-travel-back-pack/p/702094550_black?
Reebok,Men Everyday Back Pack,"₹1,399",,,,https://www.ajio.com/reebok-men-everyday-back-pack/p/702060508_grey?
OZUKO,Men Travel Back Pack,"₹6,825",,,,https://www.ajio.com/ozuko-men-travel-back-pack/p/702094524_multi?
Harp,"13"" Metro USA Chicago Backpack","₹1,499",,,,https://www.ajio.com/harp-13-metro-usa-chicago-backpack/p/460117667_olive?
TEAKWOOD LEATHERS,Men Everyday Backpack with Adjustable Straps,₹820,,,,https://www.ajio.com/teakwood-leathers-men-everyday-backpack-with-adjustable-straps-/p/701945612_blue?
LACOSTE,Abstract Classics Backpack,"₹13,720",,,,https://www.ajio.com/lacoste-abstract-classics-backpack/p/703095097_black?
Columbia,Unisex Buxton 26L Backpack,"₹4,999",,,,https://www.ajio.com/columbia-unisex-buxton-26l-backpack/p/702754300_blue?
ASTELLER,Men Embellished Everyday Back Pack,₹766,,,,https://www.ajio.com/asteller-men-embellished-everyday-back-pack/p/701746213_multi?
Decathlon,Men Typographic Print Backpack with Zip Closure,"₹1,799",,,,https://www.ajio.com/decathlon-men-typographic-print-backpack-with-zip-closure/p/702527017_blue?
F-GEAR,Men Back Pack with Adjustable Shoulder Strap,"₹1,059",,,,https://www.ajio.com/f-gear-men-back-pack-with-adjustable-shoulder-strap/p/701900938_navy?
ZIPLINE,Men Colourblock Backpack with Zip Closure,"₹1,000",3.6,36,,https://www.ajio.com/zipline-men-colourblock-backpack-with-zip-closure/p/463938053_blue?
Puma,Checked Backpack with Logo Patch,"₹1,941",4,3,,https://www.ajio.com/puma-checked-backpack-with-logo-patch/p/469591214_blue?
ZIPLINE,Typographic Print Laptop Backpack,"₹1,000",3.3,3,,https://www.ajio.com/zipline-typographic-print-laptop-backpack/p/463947483_blue?
Pazzo,Alto 40L Casual Backpack,₹849,3.3,31,,https://www.ajio.com/pazzo-alto-40l-casual-backpack/p/469183430_yellow?
OZUKO,9223 Brand Print Crossbody Bag,"₹4,500",,,,https://www.ajio.com/ozuko-9223-brand-print-crossbody-bag/p/469396745_blue?
GIOIA,Men Striped Laptop Backpack,"₹15,300",,,,https://www.ajio.com/gioia-men-striped-laptop-backpack/p/467323248_black?
OZUKO,9326 Travel Backpack with Adjustable Straps,"₹13,695",,,,https://www.ajio.com/ozuko-9326-travel-backpack-with-adjustable-straps/p/469396685_grey?
Reebok,Solid Backpacks Bags,"₹1,259",5,2,,https://www.ajio.com/reebok-solid-backpacks-bags/p/469286492_blue?
F-GEAR,Men Logo Print Backpack,"₹2,240",4.8,5,,https://www.ajio.com/f-gear-men-logo-print-backpack/p/469527240_black?
Stony Brook by Nasher Miles,Striped Travel Back Pack with Padded Straps,₹780,,,,https://www.ajio.com/stony-brook-by-nasher-miles-striped-travel-back-pack-with-padded-straps/p/466158529_black?
AQUATAN,Laptop Back Pack with Shoulder Straps,"₹1,499",,,,https://www.ajio.com/aquatan-laptop-back-pack-with-shoulder-straps/p/464629814_blue?
Aeropostale,"Men 18"" Camouflage Laptop Backpack with Zip Closure",₹750,,,,https://www.ajio.com/aeropostale-men-18-camouflage-laptop-backpack-with-zip-closure/p/467054800_blue?
BAD HABIT,Backpack with Adjustable Shoulder Straps,"₹2,374",4,2,,https://www.ajio.com/bad-habit-backpack-with-adjustable-shoulder-straps/p/461067780_black?
Chris & Kate,Backpack with Adjustable Straps,₹799,,,,https://www.ajio.com/chris--kate-backpack-with-adjustable-straps/p/460312300_navyblue?
UNITED COLORS OF BENETTON,Men Printed Backpack with Adjustable Strap,"₹1,214",,,,https://www.ajio.com/united-colors-of-benetton-men-printed-backpack-with-adjustable-strap/p/467045460_red?
UNITED COLORS OF BENETTON,Laptop Backpack with Adjustable Strap,"₹1,979",3,4,,https://www.ajio.com/united-colors-of-benetton-laptop-backpack-with-adjustable-strap-/p/700412961_wine?
ZIPLINE,Men Printed Backpack with Side Mesh Pockets,"₹1,000",4.5,2,,https://www.ajio.com/zipline-men-printed-backpack-with-side-mesh-pockets/p/466925819_red?
Amswan,Men Backpack with Adjustable Straps,₹960,,,https://assets-jiocdn.ajio.com/medias/sys_master/root/20240217/derg/65cfbfc405ac7d77bb5fee1d/amswan_navy_blue_men_backpack_with_adjustable_straps.jpg,https://www.ajio.com/amswan-men-backpack-with-adjustable-straps-/p/467081665_navy?
F-GEAR,Men Brand Print Laptop Backpack,"₹2,495",4,2,https://assets-jiocdn.ajio.com/medias/sys_master/root/20250513/TEQF/68232de655340d4b4f303bc5/f-gear_dark_grey_men_brand_print_laptop_backpack.jpg,https://www.ajio.com/f-gear-men-brand-print-laptop-backpack/p/469736516_darkgrey?
UNITED COLORS OF BENETTON,Unisex Printed Backpack,"₹2,249",,,,https://www.ajio.com/united-colors-of-benetton-unisex-printed-backpack/p/703001070_peach?
TOMMY HILFIGER,Unisex Printed Backpack,"₹4,402",,,https://assets-jiocdn.ajio.com/medias/sys_master/root1/20260220/dCM6/699894f77ef0c7385c1b510b/tommy_hilfiger_dark_navy_unisex_printed_backpack.jpg,https://www.ajio.com/tommy-hilfiger-unisex-printed-backpack/p/703001106_navy?
UNITED COLORS OF BENETTON,Unisex Printed Backpack,"₹2,249",,,https://assets-jiocdn.ajio.com/medias/sys_master/root1/20260220/EAL2/699895e2cbfa0d5608284947/united_colors_of_benetton_grey_unisex_printed_backpack.jpg,https://www.ajio.com/united-colors-of-benetton-unisex-printed-backpack/p/703001043_grey?
Columbia,Unisex Omni-Shield Manresa 30L Backpack,"₹6,499",,,,https://www.ajio.com/columbia-unisex-omni-shield-manresa-30l-backpack/p/702754307_olive?
ARISTOCRAT,Unisex Chip 15.6 Inch Compatible Laptop Backpack with Rain Cover - 32L,"₹1,489",,,,https://www.ajio.com/aristocrat-unisex-chip-15-6-inch-compatible-laptop-backpack-with-rain-cover--32l/p/4944887300_multi?
ARISTOCRAT,Unisex Circuit Casual Backpack with 3 Spacious Compartments - 40L,"₹1,209",,,,https://www.ajio.com/aristocrat-unisex-circuit-casual-backpack-with-3-spacious-compartments--40l/p/4947748610_multi?
EUME,Unisex Nylon Laptop Backpack,"₹8,998",,,,https://www.ajio.com/eume-unisex-nylon-laptop-backpack/p/703485952_black?
Wildcraft,Men Backpack with Adjustable Strap,"₹2,174",,,,https://www.ajio.com/wildcraft-men-backpack-with-adjustable-strap/p/703587328_navy?
Columbia,Unisex Omni-Shield Triple Canyon 60L Backpack,"₹14,999",,,,https://www.ajio.com/columbia-unisex-omni-shield-triple-canyon-60l-backpack/p/701064541_blue?
POLICE,Kevin Names 15'' Laptop Backpack with Adjustable Straps,"₹3,919",,,,https://www.ajio.com/police-kevin-names-15--laptop-backpack-with-adjustable-straps/p/466016130_grey?
Aeropostale,Typographic Cross Body Bag with Adjustable Strap,"₹1,199",3.2,13,,https://www.ajio.com/aeropostale-typographic-cross-body-bag-with-adjustable-strap/p/467185982_red?
Aeropostale,Men Backpack with Adjustable Shoulder Straps,"₹2,199",,,,https://www.ajio.com/aeropostale-men-backpack-with-adjustable-shoulder-straps/p/467185174_red?
The Clownfish,Geometric Print Everyday Backpack with Pouch,"₹1,287",3.7,6,,https://www.ajio.com/the-clownfish-geometric-print-everyday-backpack-with-pouch/p/466324378_blue?
Art N Vintage,Women Backpack with Adjustable Straps,"₹16,649",,,,https://www.ajio.com/art-n-vintage-women-backpack-with-adjustable-straps/p/466668756_brown?
Harp,"Panelled 14"" Laptop Backpack","₹2,499",,,,https://www.ajio.com/harp-panelled-14-laptop-backpack-/p/460218892_black?
The Clownfish,"14"" Laptop Bag with Adjustable Straps","₹2,779",3.6,7,,https://www.ajio.com/the-clownfish-14-laptop-bag-with-adjustable-straps-/p/460490164_brown?
Harp,Santiago Classic Backpack with Applique,"₹3,800",,,,https://www.ajio.com/harp-santiago-classic-backpack-with-applique/p/460117637_navy?
Smily Kiddos,Men Backpack with Adjustable Straps,"₹1,119",,,,https://www.ajio.com/smily-kiddos-men-backpack-with-adjustable-straps-/p/701216004_pink?
SPYKAR,Men Regular Fit Back Pack,"₹1,050",,,,https://www.ajio.com/spykar--men-regular-fit-back-pack/p/701058807_green?
UNITED COLORS OF BENETTON,"Men 18"" Everyday Backpack with Brand Print","₹2,699",,,,https://www.ajio.com/united-colors-of-benetton-men-18-everyday-backpack-with-brand-print/p/467071125_brown?
Roar for Good,Men Backpack with Adjustable Straps,"₹1,490",,,,https://www.ajio.com/roar-for-good-men-backpack-with-adjustable-straps/p/467061329_red?
VENEER,Men Back Pack with Adjustable Strap,"₹1,053",3.1,17,,https://www.ajio.com/veneer-men-back-pack-with-adjustable-strap/p/467123021_brown?
Deuter,Backpack with Adjustable Shoulder Strap,"₹15,499",,,,https://www.ajio.com/deuter-backpack-with-adjustable-shoulder-strap/p/700590424_blue?
OZUKO,EDGEPRO Range One Size Backpack,"₹10,660",,,,https://www.ajio.com/ozuko-edgepro-range-one-size-backpack/p/701317588_black?
Sassora,Men Leather Everyday Bag with Zip Closure,"₹4,526",,,,https://www.ajio.com/sassora-men-leather-everyday-bag-with-zip-closure/p/700884122_black?
Deuter,Men Back Pack with Adjustable Straps,"₹5,999",,,,https://www.ajio.com/deuter-men-back-pack-with-adjustable-straps/p/700690829_blue?
Citizen,Men Laptop Backpack with Detachable Strap,"₹1,609",,,,https://www.ajio.com/citizen-men-laptop-backpack-with-detachable-strap/p/700684406_black?
Lunar's,Man Back Pack,₹900,,,,https://www.ajio.com/lunar-s-man-back-pack/p/700700166_navy?
French Accent,Men Basket Weave Everyday Backpack,"₹3,949",,,,https://www.ajio.com/french-accent-men-basket-weave-everyday-backpack/p/700602973_green?
Deuter,Men Back Pack,"₹11,999",,,,https://www.ajio.com/deuter-men-back-pack/p/701161623_blue?
French Accent,Men Leather Back Pack,"₹3,489",,,,https://www.ajio.com/french-accent-men-leather-back-pack/p/700625067_black?
Smily Kiddos,Men Backpack with Adjustable Straps,"₹1,259",,,,https://www.ajio.com/smily-kiddos-men-backpack-with-adjustable-straps-/p/701216006_green?
Wiki,Men Casual Back Pack,"₹2,349",,,,https://www.ajio.com/wiki-men-casual-back-pack/p/701286053_black?
Wiki,Men Casual Back Pack,"₹2,349",,,,https://www.ajio.com/wiki-men-casual-back-pack/p/701286053_blue?
SPYKAR,Men Regular Fit Back Pack,"₹1,150",,,,https://www.ajio.com/spykar-men-regular-fit-back-pack/p/701058777_orange?
Deuter,Men Rucksacks Back Pack with Adjustable Straps,"₹5,999",,,,https://www.ajio.com/deuter-men-rucksacks-back-pack-with-adjustable-straps/p/700469341_green?
Deuter,Men Travel Back Pack with Zip-Closure,"₹5,299",,,,https://www.ajio.com/deuter-men-travel-back-pack-with-zip-closure/p/700437696_beige?
UNITED COLORS OF BENETTON,Men Back Pack with Zip Closure,"₹1,979",,,,https://www.ajio.com/united-colors-of-benetton-men-back-pack-with-zip-closure-/p/700529569_grey?
